datetime,trading_date,dominant_id,open,close,high,low,total_turnover,volume,open_interest
2025-07-17 13:39:00,2025-07-17,LC2509,69320.0,69380.0,69440.0,69300.0,0,11789.0,358460.0
2025-07-17 13:40:00,2025-07-17,LC2509,69380.0,69160.0,69400.0,69140.0,0,14724.0,359041.0
2025-07-17 13:41:00,2025-07-17,LC2509,69140.0,69020.0,69140.0,68940.0,0,14094.0,359527.0
2025-07-17 13:42:00,2025-07-17,LC2509,69040.0,69140.0,69160.0,69020.0,0,10375.0,359917.0
2025-07-17 13:43:00,2025-07-17,LC2509,69120.0,68940.0,69140.0,68900.0,0,8449.0,360582.0
2025-07-17 13:44:00,2025-07-17,LC2509,68960.0,69020.0,69040.0,68920.0,0,6511.0,361471.0
2025-07-17 13:45:00,2025-07-17,LC2509,69020.0,69320.0,69400.0,69020.0,0,13999.0,363038.0
2025-07-17 13:46:00,2025-07-17,LC2509,69320.0,69120.0,69340.0,69080.0,0,6423.0,362669.0
2025-07-17 13:47:00,2025-07-17,LC2509,69160.0,69280.0,69280.0,69100.0,0,5300.0,363909.0
2025-07-17 13:48:00,2025-07-17,LC2509,69260.0,69260.0,69340.0,69240.0,0,4250.0,364650.0
2025-07-17 13:49:00,2025-07-17,LC2509,69260.0,69140.0,69380.0,69120.0,0,4958.0,365412.0
2025-07-17 13:50:00,2025-07-17,LC2509,69140.0,69080.0,69140.0,68940.0,0,6259.0,366005.0
2025-07-17 13:51:00,2025-07-17,LC2509,69080.0,69180.0,69240.0,69080.0,0,4473.0,366767.0
2025-07-17 13:52:00,2025-07-17,LC2509,69160.0,69120.0,69160.0,69000.0,0,3524.0,366992.0
2025-07-17 13:53:00,2025-07-17,LC2509,69100.0,68980.0,69120.0,68920.0,0,5053.0,367308.0
2025-07-17 13:54:00,2025-07-17,LC2509,68980.0,68780.0,69000.0,68720.0,0,10116.0,368077.0
2025-07-17 13:55:00,2025-07-17,LC2509,68760.0,68940.0,68940.0,68760.0,0,4811.0,368524.0
2025-07-17 13:56:00,2025-07-17,LC2509,68940.0,68880.0,69000.0,68840.0,0,3492.0,369130.0
2025-07-17 13:57:00,2025-07-17,LC2509,68900.0,68960.0,69000.0,68880.0,0,3401.0,369377.0
2025-07-17 13:58:00,2025-07-17,LC2509,68980.0,68980.0,69060.0,68960.0,0,4155.0,369498.0
2025-07-17 13:59:00,2025-07-17,LC2509,69000.0,69000.0,69040.0,68960.0,0,3795.0,370538.0
2025-07-17 14:00:00,2025-07-17,LC2509,68980.0,68880.0,69020.0,68860.0,0,2900.0,371637.0
2025-07-17 14:01:00,2025-07-17,LC2509,68900.0,68980.0,69000.0,68900.0,0,2992.0,371943.0
2025-07-17 14:02:00,2025-07-17,LC2509,68980.0,69020.0,69040.0,68880.0,0,3154.0,372319.0
2025-07-17 14:03:00,2025-07-17,LC2509,69020.0,68980.0,69060.0,68920.0,0,2254.0,372591.0
2025-07-17 14:04:00,2025-07-17,LC2509,68960.0,68720.0,69020.0,68720.0,0,5091.0,373135.0
2025-07-17 14:05:00,2025-07-17,LC2509,68700.0,68300.0,68700.0,68220.0,0,22691.0,375345.0
2025-07-17 14:06:00,2025-07-17,LC2509,68300.0,68400.0,68420.0,68200.0,0,11974.0,374684.0
2025-07-17 14:07:00,2025-07-17,LC2509,68380.0,68340.0,68460.0,68240.0,0,9588.0,373934.0
2025-07-17 14:08:00,2025-07-17,LC2509,68360.0,68400.0,68500.0,68340.0,0,8372.0,374566.0
2025-07-17 14:09:00,2025-07-17,LC2509,68380.0,68540.0,68540.0,68300.0,0,4341.0,374222.0
2025-07-17 14:10:00,2025-07-17,LC2509,68500.0,68400.0,68560.0,68340.0,0,6197.0,374375.0
2025-07-17 14:11:00,2025-07-17,LC2509,68400.0,68440.0,68460.0,68340.0,0,2923.0,374806.0
2025-07-17 14:12:00,2025-07-17,LC2509,68420.0,68340.0,68440.0,68220.0,0,4932.0,374401.0
2025-07-17 14:13:00,2025-07-17,LC2509,68360.0,68120.0,68360.0,68100.0,0,6967.0,374445.0
2025-07-17 14:14:00,2025-07-17,LC2509,68120.0,68260.0,68260.0,68020.0,0,6805.0,373846.0
2025-07-17 14:15:00,2025-07-17,LC2509,68260.0,68320.0,68340.0,68200.0,0,4233.0,374299.0
2025-07-17 14:16:00,2025-07-17,LC2509,68320.0,68340.0,68340.0,68280.0,0,2000.0,374825.0
2025-07-17 14:17:00,2025-07-17,LC2509,68320.0,68340.0,68380.0,68300.0,0,2215.0,374878.0
2025-07-17 14:18:00,2025-07-17,LC2509,68360.0,68460.0,68480.0,68300.0,0,6045.0,375439.0
2025-07-17 14:19:00,2025-07-17,LC2509,68480.0,68280.0,68500.0,68240.0,0,4612.0,375834.0
2025-07-17 14:20:00,2025-07-17,LC2509,68300.0,68340.0,68380.0,68240.0,0,2030.0,375914.0
2025-07-17 14:21:00,2025-07-17,LC2509,68340.0,68320.0,68360.0,68240.0,0,1856.0,376250.0
2025-07-17 14:22:00,2025-07-17,LC2509,68300.0,68340.0,68360.0,68260.0,0,1321.0,376361.0
2025-07-17 14:23:00,2025-07-17,LC2509,68320.0,68420.0,68460.0,68320.0,0,3321.0,377162.0
2025-07-17 14:24:00,2025-07-17,LC2509,68420.0,68440.0,68460.0,68360.0,0,2114.0,377431.0
2025-07-17 14:25:00,2025-07-17,LC2509,68420.0,68460.0,68520.0,68400.0,0,3151.0,377561.0
2025-07-17 14:26:00,2025-07-17,LC2509,68460.0,68420.0,68520.0,68400.0,0,2666.0,377877.0
2025-07-17 14:27:00,2025-07-17,LC2509,68420.0,68340.0,68440.0,68280.0,0,2906.0,377505.0
2025-07-17 14:28:00,2025-07-17,LC2509,68380.0,68320.0,68380.0,68300.0,0,1885.0,377339.0
2025-07-17 14:29:00,2025-07-17,LC2509,68300.0,68380.0,68400.0,68300.0,0,1851.0,377541.0
2025-07-17 14:30:00,2025-07-17,LC2509,68380.0,68480.0,68480.0,68380.0,0,2844.0,377485.0
2025-07-17 14:31:00,2025-07-17,LC2509,68480.0,68560.0,68560.0,68440.0,0,2657.0,377786.0
2025-07-17 14:32:00,2025-07-17,LC2509,68560.0,68580.0,68640.0,68520.0,0,5318.0,378176.0
2025-07-17 14:33:00,2025-07-17,LC2509,68580.0,68360.0,68580.0,68340.0,0,4172.0,377701.0
2025-07-17 14:34:00,2025-07-17,LC2509,68360.0,68360.0,68380.0,68260.0,0,3912.0,377212.0
2025-07-17 14:35:00,2025-07-17,LC2509,68340.0,68360.0,68400.0,68320.0,0,1520.0,377305.0
2025-07-17 14:36:00,2025-07-17,LC2509,68380.0,68340.0,68420.0,68340.0,0,1310.0,377165.0
2025-07-17 14:37:00,2025-07-17,LC2509,68340.0,68360.0,68360.0,68300.0,0,1853.0,377024.0
2025-07-17 14:38:00,2025-07-17,LC2509,68360.0,67940.0,68360.0,67900.0,0,6808.0,375973.0
2025-07-17 14:39:00,2025-07-17,LC2509,67940.0,68080.0,68120.0,67820.0,0,11213.0,374317.0
2025-07-17 14:40:00,2025-07-17,LC2509,68100.0,68140.0,68200.0,68080.0,0,4670.0,374276.0
2025-07-17 14:41:00,2025-07-17,LC2509,68120.0,68060.0,68140.0,68000.0,0,2980.0,374060.0
2025-07-17 14:42:00,2025-07-17,LC2509,68080.0,68080.0,68120.0,68040.0,0,1673.0,374181.0
2025-07-17 14:43:00,2025-07-17,LC2509,68060.0,68100.0,68100.0,67940.0,0,3106.0,374036.0
2025-07-17 14:44:00,2025-07-17,LC2509,68100.0,68080.0,68100.0,67980.0,0,2087.0,374155.0
2025-07-17 14:45:00,2025-07-17,LC2509,68060.0,68080.0,68140.0,68000.0,0,2361.0,373621.0
2025-07-17 14:46:00,2025-07-17,LC2509,68060.0,68100.0,68140.0,68020.0,0,1857.0,373840.0
2025-07-17 14:47:00,2025-07-17,LC2509,68080.0,68180.0,68180.0,68060.0,0,2181.0,374131.0
2025-07-17 14:48:00,2025-07-17,LC2509,68180.0,68260.0,68280.0,68180.0,0,3754.0,374198.0
2025-07-17 14:49:00,2025-07-17,LC2509,68260.0,68280.0,68300.0,68220.0,0,2764.0,373884.0
2025-07-17 14:50:00,2025-07-17,LC2509,68280.0,68240.0,68320.0,68240.0,0,2368.0,373265.0
2025-07-17 14:51:00,2025-07-17,LC2509,68240.0,68300.0,68380.0,68240.0,0,3862.0,372523.0
2025-07-17 14:52:00,2025-07-17,LC2509,68300.0,68380.0,68380.0,68240.0,0,2727.0,372290.0
2025-07-17 14:53:00,2025-07-17,LC2509,68380.0,68360.0,68480.0,68360.0,0,2991.0,371817.0
2025-07-17 14:54:00,2025-07-17,LC2509,68380.0,68400.0,68400.0,68300.0,0,1736.0,371278.0
2025-07-17 14:55:00,2025-07-17,LC2509,68400.0,68400.0,68460.0,68380.0,0,1794.0,370675.0
2025-07-17 14:56:00,2025-07-17,LC2509,68400.0,68420.0,68440.0,68360.0,0,2630.0,370056.0
2025-07-17 14:57:00,2025-07-17,LC2509,68420.0,68440.0,68480.0,68400.0,0,1959.0,369473.0
2025-07-17 14:58:00,2025-07-17,LC2509,68440.0,68400.0,68480.0,68380.0,0,2894.0,368376.0
2025-07-17 14:59:00,2025-07-17,LC2509,68400.0,68380.0,68460.0,68360.0,0,3658.0,366963.0
2025-07-17 15:00:00,2025-07-17,LC2509,68380.0,68340.0,68420.0,68320.0,0,6496.0,363676.0
2025-07-18 09:01:00,2025-07-18,LC2509,69360.0,70060.0,70080.0,69120.0,0,39352.0,362345.0
2025-07-18 09:02:00,2025-07-18,LC2509,70080.0,70500.0,70560.0,69960.0,0,31952.0,363128.0
2025-07-18 09:03:00,2025-07-18,LC2509,70520.0,70080.0,71000.0,70080.0,0,32046.0,363711.0
2025-07-18 09:04:00,2025-07-18,LC2509,70060.0,69980.0,70160.0,69800.0,0,20429.0,361941.0
2025-07-18 09:05:00,2025-07-18,LC2509,69980.0,69920.0,70040.0,69780.0,0,11918.0,362281.0
2025-07-18 09:06:00,2025-07-18,LC2509,69920.0,69880.0,70020.0,69820.0,0,6972.0,362969.0
2025-07-18 09:07:00,2025-07-18,LC2509,69900.0,69880.0,70020.0,69840.0,0,5641.0,363220.0
2025-07-18 09:08:00,2025-07-18,LC2509,69900.0,69920.0,69940.0,69800.0,0,4410.0,363451.0
2025-07-18 09:09:00,2025-07-18,LC2509,69920.0,70000.0,70140.0,69860.0,0,7156.0,364401.0
2025-07-18 09:10:00,2025-07-18,LC2509,70000.0,69820.0,70020.0,69780.0,0,6436.0,364751.0
2025-07-18 09:11:00,2025-07-18,LC2509,69820.0,69840.0,69940.0,69780.0,0,4954.0,365120.0
2025-07-18 09:12:00,2025-07-18,LC2509,69840.0,69880.0,69940.0,69800.0,0,5114.0,365611.0
2025-07-18 09:13:00,2025-07-18,LC2509,69880.0,69780.0,69900.0,69740.0,0,4776.0,365496.0
2025-07-18 09:14:00,2025-07-18,LC2509,69780.0,69540.0,69880.0,69500.0,0,9128.0,364950.0
2025-07-18 09:15:00,2025-07-18,LC2509,69540.0,69740.0,69860.0,69540.0,0,5639.0,365479.0
2025-07-18 09:16:00,2025-07-18,LC2509,69760.0,69860.0,69860.0,69740.0,0,2510.0,365975.0
2025-07-18 09:17:00,2025-07-18,LC2509,69840.0,69780.0,69880.0,69760.0,0,3761.0,366427.0
2025-07-18 09:18:00,2025-07-18,LC2509,69780.0,69840.0,69860.0,69760.0,0,1829.0,366489.0
2025-07-18 09:19:00,2025-07-18,LC2509,69820.0,69680.0,69840.0,69600.0,0,3386.0,366512.0
2025-07-18 09:20:00,2025-07-18,LC2509,69660.0,69720.0,69720.0,69600.0,0,3625.0,366802.0
